image_id,category,filename,image_path,ai_prompt,instance_id,box_score,mask_score,area_px,centroid_x,centroid_y,mask_json_path,individual_mask_overlay_path,combined_overlay_path,passed_qc,holes_filled,holes_area_px
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,hand,hand_1,0.6442251205444336,0.90625,5446,1223.3727506426735,582.5802423797282,results/notebook04/section02/masks/Affective/009/hand_1_mask.json,results/notebook04/section02/overlays/individual/Affective/009/hand_1_overlay.png,results/notebook04/section02/overlays/combined/Affective/009_combined.png,1,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,hand,hand_2,0.7122321724891663,0.9375,6495,828.4760585065435,553.8655889145497,results/notebook04/section02/masks/Affective/009/hand_2_mask.json,results/notebook04/section02/overlays/individual/Affective/009/hand_2_overlay.png,results/notebook04/section02/overlays/combined/Affective/009_combined.png,1,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,hand,hand_3,0.6020615696907043,0.8203125,2781,1325.8694714131607,521.5533980582525,results/notebook04/section02/masks/Affective/009/hand_3_mask.json,results/notebook04/section02/overlays/individual/Affective/009/hand_3_overlay.png,results/notebook04/section02/overlays/combined/Affective/009_combined.png,1,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,hand,hand_4,0.6252092719078064,0.93359375,5868,379.72750511247443,528.8394683026585,results/notebook04/section02/masks/Affective/009/hand_4_mask.json,results/notebook04/section02/overlays/individual/Affective/009/hand_4_overlay.png,results/notebook04/section02/overlays/combined/Affective/009_combined.png,1,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,hand,hand_5,0.3638729155063629,0.86328125,1777,1285.7810917276308,585.2172200337648,,,results/notebook04/section02/overlays/combined/Affective/009_combined.png,0,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,hand,hand_6,0.35398629307746887,0.56640625,1246,594.1219903691814,529.623595505618,,,results/notebook04/section02/overlays/combined/Affective/009_combined.png,0,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,hand,hand_7,0.3380771279335022,0.87109375,3943,671.932031448136,489.1795587116409,,,results/notebook04/section02/overlays/combined/Affective/009_combined.png,0,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,hand,hand_8,0.4163219630718231,0.91796875,2191,1128.4710178000912,550.7142857142857,results/notebook04/section02/masks/Affective/009/hand_8_mask.json,results/notebook04/section02/overlays/individual/Affective/009/hand_8_overlay.png,results/notebook04/section02/overlays/combined/Affective/009_combined.png,1,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,hand,hand_9,0.5128145813941956,0.94921875,5913,680.0519194994081,504.82580754270253,results/notebook04/section02/masks/Affective/009/hand_9_mask.json,results/notebook04/section02/overlays/individual/Affective/009/hand_9_overlay.png,results/notebook04/section02/overlays/combined/Affective/009_combined.png,1,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,person,person_0,0.46198752522468567,0.94921875,158379,608.7044494535261,834.3024959117055,results/notebook04/section02/masks/Affective/009/person_0_mask.json,results/notebook04/section02/overlays/individual/Affective/009/person_0_overlay.png,results/notebook04/section02/overlays/combined/Affective/009_combined.png,1,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,person,person_1,0.3988746404647827,0.97265625,113122,1626.311813793957,848.0406463817825,,,results/notebook04/section02/overlays/combined/Affective/009_combined.png,0,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,person,person_2,0.4059196412563324,0.98046875,165272,1025.9792039788954,809.1592889297642,results/notebook04/section02/masks/Affective/009/person_2_mask.json,results/notebook04/section02/overlays/individual/Affective/009/person_2_overlay.png,results/notebook04/section02/overlays/combined/Affective/009_combined.png,1,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,person,person_3,0.492706835269928,0.94140625,195436,772.7595069485662,447.807179844041,results/notebook04/section02/masks/Affective/009/person_3_mask.json,results/notebook04/section02/overlays/individual/Affective/009/person_3_overlay.png,results/notebook04/section02/overlays/combined/Affective/009_combined.png,1,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,person,person_4,0.35398629307746887,0.9453125,117828,1329.9186695861765,833.7601843364905,,,results/notebook04/section02/overlays/combined/Affective/009_combined.png,0,0,0
Affective_009,Affective,009.jpg,data/CAT2000/trainSet/Stimuli/Affective/009.jpg,person,person_5,0.3048688769340515,0.95703125,127943,1333.5986962944437,818.1257591271113,,,results/notebook04/section02/overlays/combined/Affective/009_combined.png,0,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_0,0.5592900514602661,0.75390625,5168,1021.719427244582,813.5926857585139,results/notebook04/section02/masks/Affective/013/face_0_mask.json,results/notebook04/section02/overlays/individual/Affective/013/face_0_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_1,0.6104534864425659,0.91796875,10429,1068.020136158788,290.76565346629593,results/notebook04/section02/masks/Affective/013/face_1_mask.json,results/notebook04/section02/overlays/individual/Affective/013/face_1_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_2,0.530722975730896,0.92578125,7676,888.7002344971339,645.132230328296,results/notebook04/section02/masks/Affective/013/face_2_mask.json,results/notebook04/section02/overlays/individual/Affective/013/face_2_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_3,0.5297499895095825,0.9140625,5713,381.6409942237003,613.8149833712586,results/notebook04/section02/masks/Affective/013/face_3_mask.json,results/notebook04/section02/overlays/individual/Affective/013/face_3_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_4,0.528046727180481,0.93359375,4871,492.6251283104085,554.3223157462534,results/notebook04/section02/masks/Affective/013/face_4_mask.json,results/notebook04/section02/overlays/individual/Affective/013/face_4_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_5,0.47292688488960266,0.8671875,3548,1476.6665727170237,684.8018602029313,results/notebook04/section02/masks/Affective/013/face_5_mask.json,results/notebook04/section02/overlays/individual/Affective/013/face_5_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_6,0.46660250425338745,0.8046875,7271,1495.5651217164077,796.4761380827947,results/notebook04/section02/masks/Affective/013/face_6_mask.json,results/notebook04/section02/overlays/individual/Affective/013/face_6_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_7,0.4134771525859833,0.8515625,2446,1676.1852003270646,637.4345870809485,results/notebook04/section02/masks/Affective/013/face_7_mask.json,results/notebook04/section02/overlays/individual/Affective/013/face_7_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_8,0.4739007353782654,0.90234375,3514,435.6861126920888,534.5634604439385,results/notebook04/section02/masks/Affective/013/face_8_mask.json,results/notebook04/section02/overlays/individual/Affective/013/face_8_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_9,0.40969306230545044,0.85546875,1672,1602.8008373205741,683.4276315789474,results/notebook04/section02/masks/Affective/013/face_9_mask.json,results/notebook04/section02/overlays/individual/Affective/013/face_9_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_10,0.42155182361602783,0.8359375,3201,1633.411746329272,604.272414870353,results/notebook04/section02/masks/Affective/013/face_10_mask.json,results/notebook04/section02/overlays/individual/Affective/013/face_10_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_11,0.39140594005584717,0.84375,1916,1689.3173277661795,685.6503131524008,,,results/notebook04/section02/overlays/combined/Affective/013_combined.png,0,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_12,0.403566837310791,0.87890625,3011,664.7804716041182,796.8289604782465,results/notebook04/section02/masks/Affective/013/face_12_mask.json,results/notebook04/section02/overlays/individual/Affective/013/face_12_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_13,0.37937837839126587,0.5,1378,458.5130624092888,237.42235123367198,,,results/notebook04/section02/overlays/combined/Affective/013_combined.png,0,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_14,0.3993430435657501,0.859375,2013,702.6696472925981,657.9746646795827,,,results/notebook04/section02/overlays/combined/Affective/013_combined.png,0,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_15,0.31658050417900085,0.84375,1588,673.0491183879093,669.9168765743073,,,results/notebook04/section02/overlays/combined/Affective/013_combined.png,0,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_16,0.34687307476997375,0.78125,1649,1460.5360824742268,607.1510006064282,,,results/notebook04/section02/overlays/combined/Affective/013_combined.png,0,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_17,0.3132096529006958,0.8046875,1770,1074.3361581920904,669.1237288135593,,,results/notebook04/section02/overlays/combined/Affective/013_combined.png,0,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_18,0.3015677034854889,0.8046875,817,569.4406364749082,565.9853121175031,,,results/notebook04/section02/overlays/combined/Affective/013_combined.png,0,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,face,face_19,0.3242354094982147,0.5625,2190,130.0214611872146,669.7251141552512,,,results/notebook04/section02/overlays/combined/Affective/013_combined.png,0,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,hand,hand_0,0.8749346137046814,0.94140625,7914,665.4571645185747,192.16856204195096,results/notebook04/section02/masks/Affective/013/hand_0_mask.json,results/notebook04/section02/overlays/individual/Affective/013/hand_0_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,hand,hand_1,0.8244618773460388,0.93359375,5017,1563.9679091090293,313.90512258321706,results/notebook04/section02/masks/Affective/013/hand_1_mask.json,results/notebook04/section02/overlays/individual/Affective/013/hand_1_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,hand,hand_2,0.8104788661003113,0.91796875,6347,593.1993067590988,512.9503702536631,results/notebook04/section02/masks/Affective/013/hand_2_mask.json,results/notebook04/section02/overlays/individual/Affective/013/hand_2_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,hand,hand_3,0.7000752091407776,0.8203125,2959,846.6424467725583,444.21290976681314,results/notebook04/section02/masks/Affective/013/hand_3_mask.json,results/notebook04/section02/overlays/individual/Affective/013/hand_3_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,hand,hand_4,0.7745833992958069,0.9140625,7010,1768.079885877318,486.0587731811698,results/notebook04/section02/masks/Affective/013/hand_4_mask.json,results/notebook04/section02/overlays/individual/Affective/013/hand_4_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,hand,hand_5,0.6085940003395081,0.89453125,3207,1119.6276894293733,900.8266292485189,results/notebook04/section02/masks/Affective/013/hand_5_mask.json,results/notebook04/section02/overlays/individual/Affective/013/hand_5_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,hand,hand_6,0.5851011276245117,0.87109375,5275,724.2775355450237,751.0115639810426,results/notebook04/section02/masks/Affective/013/hand_6_mask.json,results/notebook04/section02/overlays/individual/Affective/013/hand_6_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,person,person_0,0.4423955976963043,0.9375,88034,393.6796351409683,372.3972442465411,results/notebook04/section02/masks/Affective/013/person_0_mask.json,results/notebook04/section02/overlays/individual/Affective/013/person_0_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,person,person_1,0.4163219630718231,0.9765625,232520,1351.2864742817821,624.4318295200413,results/notebook04/section02/masks/Affective/013/person_1_mask.json,results/notebook04/section02/overlays/individual/Affective/013/person_1_overlay.png,results/notebook04/section02/overlays/combined/Affective/013_combined.png,1,0,0
Affective_013,Affective,013.jpg,data/CAT2000/trainSet/Stimuli/Affective/013.jpg,person,person_2,0.39606815576553345,0.96484375,65330,1065.818215215062,395.7720649012705,,,results/notebook04/section02/overlays/combined/Affective/013_combined.png,0,0,0
Affective_015,Affective,015.jpg,data/CAT2000/trainSet/Stimuli/Affective/015.jpg,face,face_0,0.5888891220092773,0.486328125,1477,549.2572782667569,254.24576844955993,,,results/notebook04/section02/overlays/combined/Affective/015_combined.png,0,0,0
Affective_015,Affective,015.jpg,data/CAT2000/trainSet/Stimuli/Affective/015.jpg,hand,hand_0,0.7718434929847717,0.91015625,2180,725.459633027523,212.1940366972477,results/notebook04/section02/masks/Affective/015/hand_0_mask.json,results/notebook04/section02/overlays/individual/Affective/015/hand_0_overlay.png,results/notebook04/section02/overlays/combined/Affective/015_combined.png,1,0,0
Affective_015,Affective,015.jpg,data/CAT2000/trainSet/Stimuli/Affective/015.jpg,hand,hand_1,0.7718434929847717,0.84765625,2168,446.3740774907749,160.48754612546125,results/notebook04/section02/masks/Affective/015/hand_1_mask.json,results/notebook04/section02/overlays/individual/Affective/015/hand_1_overlay.png,results/notebook04/section02/overlays/combined/Affective/015_combined.png,1,0,0
Affective_015,Affective,015.jpg,data/CAT2000/trainSet/Stimuli/Affective/015.jpg,person,person_0,0.8705973029136658,0.9765625,80018,602.7016921192732,526.3721412682147,results/notebook04/section02/masks/Affective/015/person_0_mask.json,results/notebook04/section02/overlays/individual/Affective/015/person_0_overlay.png,results/notebook04/section02/overlays/combined/Affective/015_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,face,face_0,0.6388352513313293,0.91015625,8653,979.6846180515428,319.5875418929851,results/notebook04/section02/masks/Affective/017/face_0_mask.json,results/notebook04/section02/overlays/individual/Affective/017/face_0_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,face,face_1,0.6361271142959595,0.8984375,9964,523.5137494981935,509.55770774789244,results/notebook04/section02/masks/Affective/017/face_1_mask.json,results/notebook04/section02/overlays/individual/Affective/017/face_1_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,face,face_2,0.6270381808280945,0.90234375,11341,1651.8899567939336,363.08870469976193,results/notebook04/section02/masks/Affective/017/face_2_mask.json,results/notebook04/section02/overlays/individual/Affective/017/face_2_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,face,face_3,0.5789243578910828,0.78515625,5599,1303.1507412037863,527.0778710484014,results/notebook04/section02/masks/Affective/017/face_3_mask.json,results/notebook04/section02/overlays/individual/Affective/017/face_3_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,face,face_4,0.5987815260887146,0.921875,7991,839.3561506695032,357.2447753722938,results/notebook04/section02/masks/Affective/017/face_4_mask.json,results/notebook04/section02/overlays/individual/Affective/017/face_4_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,face,face_5,0.4809662401676178,0.84375,4171,652.5408774874131,508.6075281707025,results/notebook04/section02/masks/Affective/017/face_5_mask.json,results/notebook04/section02/overlays/individual/Affective/017/face_5_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,hand,hand_0,0.527438223361969,0.66015625,5394,792.0322580645161,644.7849462365591,results/notebook04/section02/masks/Affective/017/hand_0_mask.json,results/notebook04/section02/overlays/individual/Affective/017/hand_0_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,hand,hand_1,0.5370413661003113,0.80859375,3462,177.16695551704217,549.3041594454073,results/notebook04/section02/masks/Affective/017/hand_1_mask.json,results/notebook04/section02/overlays/individual/Affective/017/hand_1_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,hand,hand_2,0.49610912799835205,0.7890625,4749,1335.88902926932,835.9321962518425,results/notebook04/section02/masks/Affective/017/hand_2_mask.json,results/notebook04/section02/overlays/individual/Affective/017/hand_2_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,hand,hand_3,0.5404388308525085,0.8359375,3936,1330.4728150406504,417.3577235772358,results/notebook04/section02/masks/Affective/017/hand_3_mask.json,results/notebook04/section02/overlays/individual/Affective/017/hand_3_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,hand,hand_4,0.4373428225517273,0.8515625,2037,208.6308296514482,871.8610702012763,results/notebook04/section02/masks/Affective/017/hand_4_mask.json,results/notebook04/section02/overlays/individual/Affective/017/hand_4_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,hand,hand_5,0.4311051070690155,0.75,3051,738.6601114388725,688.4450999672239,results/notebook04/section02/masks/Affective/017/hand_5_mask.json,results/notebook04/section02/overlays/individual/Affective/017/hand_5_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,hand,hand_6,0.4315841495990753,0.8515625,3527,1384.7082506379359,907.8230791040544,results/notebook04/section02/masks/Affective/017/hand_6_mask.json,results/notebook04/section02/overlays/individual/Affective/017/hand_6_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,hand,hand_7,0.41727152466773987,0.82421875,3689,1493.0311737598265,1019.8999728923827,results/notebook04/section02/masks/Affective/017/hand_7_mask.json,results/notebook04/section02/overlays/individual/Affective/017/hand_7_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,hand,hand_8,0.328529417514801,0.73828125,2735,144.36051188299817,922.7575868372943,,,results/notebook04/section02/overlays/combined/Affective/017_combined.png,0,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,hand,hand_9,0.3812195360660553,0.85546875,3063,589.5785177930134,729.213189683317,,,results/notebook04/section02/overlays/combined/Affective/017_combined.png,0,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,hand,hand_10,0.5532639026641846,0.79296875,4374,620.7002743484225,310.0697302240512,results/notebook04/section02/masks/Affective/017/hand_10_mask.json,results/notebook04/section02/overlays/individual/Affective/017/hand_10_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,person,person_0,0.4201236963272095,0.9765625,241087,1642.4198899152589,680.9066229203565,results/notebook04/section02/masks/Affective/017/person_0_mask.json,results/notebook04/section02/overlays/individual/Affective/017/person_0_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,person,person_1,0.48456302285194397,0.97265625,250892,1040.9176657685377,645.7386803883743,results/notebook04/section02/masks/Affective/017/person_1_mask.json,results/notebook04/section02/overlays/individual/Affective/017/person_1_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,person,person_2,0.4258439540863037,0.9609375,157305,492.8347604971234,760.7435237277899,results/notebook04/section02/masks/Affective/017/person_2_mask.json,results/notebook04/section02/overlays/individual/Affective/017/person_2_overlay.png,results/notebook04/section02/overlays/combined/Affective/017_combined.png,1,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,person,person_3,0.3250918686389923,0.95703125,82507,1274.8364502405857,814.7007526634104,,,results/notebook04/section02/overlays/combined/Affective/017_combined.png,0,0,0
Affective_017,Affective,017.jpg,data/CAT2000/trainSet/Stimuli/Affective/017.jpg,person,person_4,0.3674972355365753,0.94921875,125294,825.212141044264,758.296127508101,,,results/notebook04/section02/overlays/combined/Affective/017_combined.png,0,0,0
Affective_019,Affective,019.jpg,data/CAT2000/trainSet/Stimuli/Affective/019.jpg,hand,hand_0,0.37662312388420105,0.98828125,306451,1560.6306163138643,718.1080596898036,,,results/notebook04/section02/overlays/combined/Affective/019_combined.png,0,0,0
Affective_019,Affective,019.jpg,data/CAT2000/trainSet/Stimuli/Affective/019.jpg,hand,hand_1,0.3319854736328125,0.96875,110594,1032.7051286688247,536.3491147801869,,,results/notebook04/section02/overlays/combined/Affective/019_combined.png,0,0,0
Affective_019,Affective,019.jpg,data/CAT2000/trainSet/Stimuli/Affective/019.jpg,hand,hand_2,0.34953272342681885,0.953125,116025,1321.827450980392,381.2416720534368,,,results/notebook04/section02/overlays/combined/Affective/019_combined.png,0,0,0
Affective_019,Affective,019.jpg,data/CAT2000/trainSet/Stimuli/Affective/019.jpg,hand,hand_3,0.3345894515514374,0.98046875,365591,526.1241305174361,716.9217896501829,,,results/notebook04/section02/overlays/combined/Affective/019_combined.png,0,0,0
Affective_019,Affective,019.jpg,data/CAT2000/trainSet/Stimuli/Affective/019.jpg,person,person_0,0.4063906967639923,0.98828125,306493,1560.6518745941996,718.1339247552146,results/notebook04/section02/masks/Affective/019/person_0_mask.json,results/notebook04/section02/overlays/individual/Affective/019/person_0_overlay.png,results/notebook04/section02/overlays/combined/Affective/019_combined.png,1,0,0
Affective_019,Affective,019.jpg,data/CAT2000/trainSet/Stimuli/Affective/019.jpg,person,person_1,0.4139508903026581,0.98046875,366136,526.416582909083,716.6074655319335,results/notebook04/section02/masks/Affective/019/person_1_mask.json,results/notebook04/section02/overlays/individual/Affective/019/person_1_overlay.png,results/notebook04/section02/overlays/combined/Affective/019_combined.png,1,0,0
Affective_019,Affective,019.jpg,data/CAT2000/trainSet/Stimuli/Affective/019.jpg,person,person_2,0.40262696146965027,0.96875,110899,1032.5694550897663,536.0465919440211,results/notebook04/section02/masks/Affective/019/person_2_mask.json,results/notebook04/section02/overlays/individual/Affective/019/person_2_overlay.png,results/notebook04/section02/overlays/combined/Affective/019_combined.png,1,0,0
Affective_019,Affective,019.jpg,data/CAT2000/trainSet/Stimuli/Affective/019.jpg,person,person_3,0.32338011264801025,0.94921875,116302,1321.9290897834946,381.3280940998435,,,results/notebook04/section02/overlays/combined/Affective/019_combined.png,0,0,0
Affective_025,Affective,025.jpg,data/CAT2000/trainSet/Stimuli/Affective/025.jpg,face,face_0,0.5506073832511902,0.9453125,37235,1118.323835101383,835.9864106351552,results/notebook04/section02/masks/Affective/025/face_0_mask.json,results/notebook04/section02/overlays/individual/Affective/025/face_0_overlay.png,results/notebook04/section02/overlays/combined/Affective/025_combined.png,1,0,0
Affective_025,Affective,025.jpg,data/CAT2000/trainSet/Stimuli/Affective/025.jpg,face,face_1,0.6220002174377441,0.8359375,38585,286.7789037190618,333.3104315148374,results/notebook04/section02/masks/Affective/025/face_1_mask.json,results/notebook04/section02/overlays/individual/Affective/025/face_1_overlay.png,results/notebook04/section02/overlays/combined/Affective/025_combined.png,1,0,0
Affective_025,Affective,025.jpg,data/CAT2000/trainSet/Stimuli/Affective/025.jpg,hand,hand_0,0.6557770371437073,0.93359375,21894,760.808075271764,986.0641728327396,results/notebook04/section02/masks/Affective/025/hand_0_mask.json,results/notebook04/section02/overlays/individual/Affective/025/hand_0_overlay.png,results/notebook04/section02/overlays/combined/Affective/025_combined.png,1,0,0
Affective_025,Affective,025.jpg,data/CAT2000/trainSet/Stimuli/Affective/025.jpg,hand,hand_1,0.7386690378189087,0.91796875,40159,862.9505963793919,696.2373565078811,results/notebook04/section02/masks/Affective/025/hand_1_mask.json,results/notebook04/section02/overlays/individual/Affective/025/hand_1_overlay.png,results/notebook04/section02/overlays/combined/Affective/025_combined.png,1,0,0
Affective_025,Affective,025.jpg,data/CAT2000/trainSet/Stimuli/Affective/025.jpg,hand,hand_2,0.5377697348594666,0.80859375,14804,909.0380978114023,573.7329775736288,results/notebook04/section02/masks/Affective/025/hand_2_mask.json,results/notebook04/section02/overlays/individual/Affective/025/hand_2_overlay.png,results/notebook04/section02/overlays/combined/Affective/025_combined.png,1,0,0
Affective_025,Affective,025.jpg,data/CAT2000/trainSet/Stimuli/Affective/025.jpg,hand,hand_3,0.3839877247810364,0.828125,12565,892.0764822920812,566.624592120971,,,results/notebook04/section02/overlays/combined/Affective/025_combined.png,0,0,0
